"","item","style","condition","question","subresp","RT","participant"
"1387","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.251851851851852,0.949525020550936,"018"
"1388","2","Indirect","LIE","Are you from Anderson Secondary School?",0.112037037037037,0.665998650249094,"018"
"1389","18","Indirect","TRUTH","Was the last country you visited Japan?",0.85462962962963,0.731586609501392,"018"
"1390","9","Direct","TRUTH","What is your favourite drink?",0.85462962962963,1.51507705030963,"018"
"1391","5","Indirect","LIE","Is your favourite country India?",0.113888888888889,1.83361285878345,"018"
"1392","19","Direct","TRUTH","Which MRT station is closest to your house?",1,1.00001186970621,"018"
"1393","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.246296296296296,1.05064211739227,"018"
"1394","29","Direct","LIE","What brand of handphone do you use?",0.239814814814815,1.61479833722115,"018"
"1395","23","Direct","TRUTH","What course are you studying?",0.862962962962963,1.61535557033494,"018"
"1396","27","Direct","TRUTH","How frequently do you drink alcohol?",0.158333333333333,4.26644879905507,"018"
"1397","10","Indirect","LIE","Do you hate eating Ramen the most?",0.943518518518519,0.867909795604646,"018"
"1398","19","Indirect","LIE","Is the Simei station the closest MRT to your house?",0.191666666666667,1.4821014967747,"018"
"1399","8","Indirect","LIE","Is your favourite food Chicken?",0.0185185185185185,0.765394644346088,"018"
"1400","5","Direct","TRUTH","What is your favourite country you visited? ",0.97962962962963,1.23185351677239,"018"
"1401","27","Indirect","TRUTH","Do you drink alcohol socially?",0.991666666666667,1.96474643191323,"018"
"1402","29","Indirect","LIE","Do you use a Apple phone?",0,1.01523552648723,"018"
"1403","20","Indirect","TRUTH","Is your house on the 15th floor of the building?",1,1.6482050488703,"018"
"1404","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.994444444444444,0.948150384239852,"018"
"1405","5","Indirect","TRUTH","Is your favourite country Korea?",1,1.44834863999858,"018"
"1406","9","Indirect","TRUTH","Is your favourite drink Green Tea?",1,0.400400296319276,"018"
"1407","18","Indirect","LIE","Was the last country you visited Mongolia?",0,1.13238341733813,"018"
"1408","15","Indirect","LIE","Are you from Temasek Polytechnic?",0.00277777777777777,0.833476517815143,"018"
"1409","8","Direct","LIE","What is your favourite food?",0.00277777777777777,1.01543731056154,"018"
"1410","26","Direct","LIE","How often do you smoke?",0.00277777777777777,0.715935323853046,"018"
"1411","28","Indirect","TRUTH","Is your religion Catholicisim?",0.990740740740741,1.24885120801628,"018"
"1412","19","Indirect","TRUTH","Is the Bukit Batok station the closest MRT to your house?",1,5.13307250011712,"018"
"1413","1","Indirect","TRUTH","Are you from Woodlands Primary School?",0,1.81480103218928,"018"
"1414","29","Indirect","TRUTH","Do you use a Xiaomi phone?",1,0.950839666649699,"018"
"1415","28","Direct","LIE","What religion do you practice?",0,1.63121666060761,"018"
"1416","15","Direct","TRUTH","Which polytechnic or junior college are you from?",1,1.18197362497449,"018"
"1417","10","Direct","TRUTH","What food do you hate the most?",1,0.881390856113285,"018"
"1418","22","Indirect","TRUTH","Are you in your 3rd year in NTU?",0,0.932105795480311,"018"
"1419","20","Indirect","LIE","Is your house on the 6th floor of the building?",0,2.75147793442011,"018"
"1420","26","Indirect","TRUTH","Do you not smoke at all? ",1,1.08156485902146,"018"
"1421","2","Indirect","TRUTH","Are you from Singapore Chinese Girls School?",1,0.581415044609457,"018"
"1422","23","Direct","LIE","What course are you studying?",0.000925925925925941,0.982204474043101,"018"
"1423","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0,0.615305204875767,"018"
"1424","16","Indirect","TRUTH","Do you have 2 siblings?",1,0.964790702331811,"018"
"1425","18","Direct","TRUTH","What was the last country you visited?",1,0.500169383361936,"018"
"1426","8","Indirect","TRUTH","Is your favourite food Sushi?",1,2.98313062917441,"018"
"1427","10","Direct","LIE","What food do you hate the most?",0,0.881808861158788,"018"
"1428","9","Direct","LIE","What is your favourite drink?",0,2.71594879729673,"018"
"1429","21","Indirect","LIE","Are you from Wee Kim Wee School of Communication and Information in NTU?",0,0.465723594184965,"018"
"1430","2","Direct","LIE","Which secondary school did you attend?",0,2.80012690927833,"018"
"1431","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0,1.51491151610389,"018"
"1432","27","Indirect","LIE","Do you not drink alcohol at all? ",0,0.450303927529603,"018"
"1433","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",1,0.714779795147479,"018"
"1434","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0,1.13158173346892,"018"
"1435","5","Direct","LIE","What is your favourite country you visited? ",0,2.51634453842416,"018"
"1436","19","Direct","LIE","Which MRT station is closest to your house?",0,0.647428066469729,"018"
"1437","3","Indirect","LIE","Is Nicole your closest friend back in secondary school?",0.00277777777777777,0.39867277815938,"018"
"1438","22","Indirect","LIE","Are you in your 1st year in NTU?",0,0.948135948274285,"018"
"1439","23","Indirect","TRUTH","Are you studying Biological Sciences course in NTU?",0,7.26669677952304,"018"
"1440","1","Direct","LIE","Which primary school are you from?",0,0.815474074799567,"018"
"1441","27","Direct","TRUTH","How frequently do you drink alcohol?",0,0,"019"
"1442","13","Direct","LIE","What is your dream job growing up?",0,0,"019"
"1443","13","Indirect","TRUTH","Did you have no dream job growing up?",0,0,"019"
"1444","30","Indirect","TRUTH","Do you use a HP laptop?",0,0,"019"
"1445","9","Direct","TRUTH","What is your favourite drink?",0,0,"019"
"1446","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0,0,"019"
"1447","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0,0,"019"
"1448","28","Indirect","LIE","Is your religion Christianity?",0,0,"019"
"1449","29","Indirect","TRUTH","Do you use a Apple phone?",0,0,"019"
"1450","7","Direct","LIE","What is your favourite sport?",0,0,"019"
"1451","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0,0,"019"
"1452","2","Direct","LIE","Which secondary school did you attend?",0,0,"019"
"1453","20","Direct","LIE","Which floor of the building is your house on?",0,0,"019"
"1454","15","Indirect","LIE","Are you from Anglo Chinese Junior College?",0,0,"019"
"1455","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0,0,"019"
"1456","26","Indirect","LIE","Do you not smoke at all? ",0,0,"019"
"1457","12","Direct","LIE","What was your favourite subject back in secondary school?",0,0,"019"
"1458","23","Indirect","LIE","Are you studying Biological Sciences course in NTU?",0,0,"019"
"1459","20","Indirect","TRUTH","Is your house on the 4th floor of the building?",0,0,"019"
"1460","1","Indirect","LIE","Are you from Woodlands Primary School?",0,0,"019"
"1461","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0,0,"019"
"1462","1","Indirect","TRUTH","Are you from Gan Eng Seng Primary School?",0,0,"019"
"1463","27","Indirect","LIE","Do you not drink alcohol at all? ",0,0,"019"
"1464","2","Indirect","TRUTH","Are you from Temasek Secondary School?",0,0,"019"
"1465","26","Direct","TRUTH","How often do you smoke?",0,0,"019"
"1466","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0,0,"019"
"1467","21","Indirect","TRUTH","Are you from School of Social Sciences in NTU?",0,0,"019"
"1468","30","Direct","LIE","What brand of laptop do you mainly use?",0,0,"019"
"1469","29","Direct","LIE","What brand of handphone do you use?",0,0,"019"
"1470","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0,0,"019"
"1471","7","Indirect","TRUTH","Is your favourite sport Softball?",0,0,"019"
"1472","9","Indirect","LIE","Is your favourite drink Plain Water?",0,0,"019"
"1473","22","Indirect","TRUTH","Are you in your 1st year in NTU?",0,0,"019"
"1474","14","Indirect","TRUTH","Is your favourite flavour Chocolate?",0,0,"019"
"1475","16","Indirect","LIE","Do you have 3 siblings?",0,0,"019"
"1476","19","Indirect","TRUTH","Is the Bishan station the closest MRT to your house?",0,0,"019"
"1477","6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",0,0,"019"
"1478","23","Direct","TRUTH","What course are you studying?",0,0,"019"
"1479","19","Direct","LIE","Which MRT station is closest to your house?",0,0,"019"
"1480","28","Indirect","TRUTH","Are you a free-thinker?",0,0,"019"
"1481","30","Indirect","LIE","Do you use a Apple laptop?",0,0,"019"
"1482","2","Direct","TRUTH","Which secondary school did you attend?",0,0,"019"
"1483","1","Direct","LIE","Which primary school are you from?",0,0,"019"
"1484","22","Indirect","LIE","Are you in your 3rd year in NTU?",0,0,"019"
"1485","15","Indirect","TRUTH","Are you from Singapore Polytechnic?",0,0,"019"
"1486","1","Direct","TRUTH","Which primary school are you from?",0,0,"019"
"1487","7","Direct","TRUTH","What is your favourite sport?",0,0,"019"
"1488","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0,0,"019"
"1489","14","Indirect","LIE","Do you like all flavours equally?",0,0,"019"
"1490","30","Direct","TRUTH","What brand of laptop do you mainly use?",0,0,"019"
"1491","29","Indirect","LIE","Do you use a Huawei phone?",0,0,"019"
"1492","15","Direct","LIE","Which polytechnic or junior college are you from?",0,0,"019"
"1493","13","Indirect","LIE","Is your dream job a Teacher when you were growing up?",0,0,"019"
"1494","27","Indirect","TRUTH","Do you drink alcohol frequently?",0,0,"019"
"1495","19","Indirect","LIE","Is the Redhill station the closest MRT to your house?",0,0,"019"
"1496","23","Indirect","TRUTH","Are you studying Sociology course in NTU?",0,0,"019"
"1497","23","Direct","LIE","What course are you studying?",0,0,"019"
"1498","9","Indirect","TRUTH","Is your favourite drink Rootbeer?",0,0,"019"
"1499","6","Indirect","LIE","Were you in the Softball CCA during secondary school?",0,0,"019"
"1500","21","Indirect","LIE","Are you from Nanyang Business School in NTU?",0,0,"019"
"1501","12","Indirect","TRUTH","Did you have no favourite subject back in secondary school?",0,0,"019"
"1502","29","Direct","TRUTH","What brand of handphone do you use?",0,0,"019"
"1503","9","Direct","LIE","What is your favourite drink?",0,0,"019"
"1504","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0,0,"019"
"1505","27","Direct","LIE","How frequently do you drink alcohol?",0,0,"019"
"1506","20","Direct","TRUTH","Which floor of the building is your house on?",0,0,"019"
"1507","13","Direct","TRUTH","What is your dream job growing up?",0,0,"019"
"1508","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0,0,"019"
"1509","28","Direct","TRUTH","What religion do you practice?",0,0,"019"
"1510","16","Indirect","TRUTH","Do you have 1 sibling?",0,0,"019"
"1511","7","Indirect","LIE","Is your favourite sport Tennis?",0,0,"019"
"1512","2","Indirect","LIE","Are you from Cresent Girls' School?",0,0,"019"
"1513","26","Direct","LIE","How often do you smoke?",0,0,"019"
"1514","28","Direct","LIE","What religion do you practice?",0,0,"019"
"1515","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0,0,"019"
"1516","20","Indirect","LIE","Is your house on the 9th floor of the building?",0,0,"019"
"1517","12","Indirect","LIE","Was your favourite subject Chemistry back in secondary school?",0,0,"019"
"1518","26","Indirect","TRUTH","Do you smoke socially?",0,0,"019"
"1519","19","Direct","TRUTH","Which MRT station is closest to your house?",0,0,"019"
"1520","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0,0,"019"
"1521","27","Direct","LIE","How frequently do you drink alcohol?",0.450925925925926,6.89958481770009,"020"
"1522","1","Indirect","TRUTH","Are you from Clementi Primary School?",0.896296296296296,8.81564025022089,"020"
"1523","20","Direct","LIE","Which floor of the building is your house on?",0.536111111111111,3.68317438662052,"020"
"1524","23","Direct","LIE","What course are you studying?",0.293518518518519,8.96595810074359,"020"
"1525","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.706481481481481,5.4832698572427,"020"
"1526","29","Direct","TRUTH","What brand of handphone do you use?",0.758333333333333,2.90018985047936,"020"
"1527","9","Indirect","TRUTH","Is your favourite drink Teh Peng?",0.814814814814815,3.18298286804929,"020"
"1528","28","Indirect","LIE","Is your religion Christianity?",0.488888888888889,6.61618997622281,"020"
"1529","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.787037037037037,4.63337180856615,"020"
"1530","10","Indirect","LIE","Do you hate eating Sushi the most?",0.0537037037037037,4.93316347943619,"020"
"1531","29","Direct","LIE","What brand of handphone do you use?",0,2.6330500440672,"020"
"1532","25","Indirect","TRUTH","Is your dad 42 years old this year?",0.692592592592593,3.06802797922865,"020"
"1533","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.35462962962963,11.2326211957261,"020"
"1534","15","Indirect","TRUTH","Are you from Anglo-Chinese Junior College?",0.738888888888889,3.23462107544765,"020"
"1535","26","Indirect","TRUTH","Do you not smoke at all? ",0.993518518518518,5.94984967214987,"020"
"1536","5","Indirect","LIE","Is your favourite country Germany?",0.694444444444444,11.867116773501,"020"
"1537","18","Indirect","LIE","Was the last country you visited Australia?",0.54537037037037,5.03423919249326,"020"
"1538","2","Indirect","TRUTH","Are you from Methodist Girls' Secondary School?",0.748148148148148,4.49965962907299,"020"
"1539","19","Indirect","TRUTH","Is the Dover station the closest MRT to your house?",0.810185185185185,4.66730559756979,"020"
"1540","18","Direct","TRUTH","What was the last country you visited?",0.869444444444444,3.58238707436249,"020"
"1541","1","Indirect","LIE","Are you from Methodist Girls Primary School?",0.528703703703704,8.36618516454473,"020"
"1542","6","Indirect","TRUTH","Were you in the Girls' Brigade CCA during secondary school?",0.592592592592593,12.1850959905423,"020"
"1543","2","Direct","LIE","Which secondary school did you attend?",0.712962962962963,3.75003592995927,"020"
"1544","26","Direct","LIE","How often do you smoke?",0.0240740740740741,6.56657859543338,"020"
